flag; num; time_ms; ds_temp; lat; lon; alt; fix; crc
6;961;652179;316;56.411137;40.976048;129.100006;1;26253
6;962;652878;316;56.411137;40.976048;129.100006;1;28158
6;963;653475;316;56.411137;40.976048;129.100006;1;31930
6;964;654161;316;56.411137;40.976048;129.100006;1;55821
6;965;654778;316;56.411137;40.976048;129.100006;1;56870
6;966;655490;316;56.411137;40.976048;129.100006;1;43963
6;967;656106;316;56.411137;40.976048;129.100006;1;49150
6;968;656794;316;56.411137;40.976048;129.100006;1;6222
6;969;657370;316;56.411137;40.976048;129.100006;1;64655
6;970;658065;316;56.411137;40.976048;129.100006;1;16391
6;971;658677;316;56.411137;40.976048;129.100006;1;31940
6;972;659390;316;56.411133;40.976048;129.100006;1;4895
6;973;659979;316;56.411133;40.976048;129.100006;1;37313
6;974;660662;316;56.411133;40.976048;129.100006;1;15118
6;975;661263;316;56.411133;40.976048;129.100006;1;25221
6;976;661979;316;56.411133;40.976048;129.100006;1;61642
6;977;662595;316;56.411133;40.976048;129.100006;1;5888
6;978;663275;316;56.411133;40.976048;129.100006;1;60213
6;979;664465;316;56.411133;40.976048;129.100006;1;26024
6;980;665084;316;56.411133;40.976048;129.100006;1;52028
6;981;665749;316;56.411133;40.976048;129.100006;1;220
6;982;666364;316;56.411133;40.976048;129.100006;1;29003
6;983;667065;316;56.411133;40.976048;129.100006;1;796
6;984;667676;316;56.411133;40.976048;129.100006;1;41631
6;985;668377;316;56.411133;40.976048;129.100006;1;17047
6;986;668953;316;56.411133;40.976048;129.100006;1;36804
6;987;669681;316;56.411133;40.976048;129.100006;1;2376
6;988;670277;316;56.411133;40.976048;129.100006;1;31488
6;989;670991;316;56.411133;40.976048;129.100006;1;41846
6;990;671583;316;56.411133;40.976048;129.100006;1;52263
6;991;672267;316;56.411133;40.976048;129.100006;1;44449
6;992;672882;316;56.411133;40.976048;129.100006;1;14199
6;993;673582;316;56.411133;40.976048;129.100006;1;52219
6;994;674184;316;56.411133;40.976048;129.100006;1;16952
6;995;674861;316;56.411137;40.976048;129.100006;1;46664
6;996;675479;316;56.411137;40.976048;129.100006;1;45444
6;997;676184;317;56.411137;40.976048;129.100006;1;49239
6;998;676800;317;56.411137;40.976048;129.100006;1;27781
6;999;677473;317;56.411137;40.976048;129.100006;1;38281
6;1000;678067;317;56.411137;40.976048;129.100006;1;27915
6;1001;678780;317;56.411137;40.976048;129.100006;1;16659
6;1002;679389;317;56.411137;40.976048;129.100006;1;928
6;1003;680104;317;56.411137;40.976048;129.100006;1;10012
6;1004;680709;317;56.411137;40.976048;129.100006;1;55971
6;1005;681399;317;56.411137;40.976048;129.100006;1;24960
6;1006;682009;317;56.411137;40.976048;129.100006;1;30735
6;1007;682709;317;56.411137;40.976048;129.100006;1;54822
6;1008;683323;317;56.411137;40.976048;129.100006;1;10737
6;1009;684005;317;56.411137;40.976048;129.100006;1;7066
6;1010;684611;317;56.411137;40.976048;129.100006;1;24788
6;1011;685301;317;56.411137;40.976048;129.100006;1;37864
6;1012;685904;317;56.411137;40.976048;129.100006;1;65129
6;1013;686604;317;56.411137;40.976048;129.100006;1;62318
6;1014;687212;317;56.411137;40.976048;129.100006;1;15487
6;1015;687895;317;56.411137;40.976048;129.100006;1;39510
6;1016;688492;317;56.411137;40.976048;129.100006;1;50470
6;1017;689188;318;56.411137;40.976048;129.100006;1;41513
6;1018;689807;318;56.411137;40.976048;129.100006;1;11292
6;1019;690491;318;56.411137;40.976048;129.100006;1;29281
6;1020;691090;318;56.411137;40.976048;129.100006;1;14320
6;1021;691791;318;56.411137;40.976048;129.100006;1;34638
6;1022;692408;318;56.411137;40.976048;129.100006;1;54084
6;1023;693088;318;56.411137;40.976048;129.100006;1;62750
6;1024;693677;318;56.411137;40.976048;129.100006;1;16506
6;1025;694388;318;56.411137;40.976048;129.100006;1;18868
6;1026;695008;318;56.411137;40.976048;129.100006;1;15687
6;1027;695702;318;56.411137;40.976048;129.100006;1;28151
6;1028;696289;318;56.411137;40.976048;129.199997;1;57925
6;1029;696974;318;56.411137;40.976048;129.199997;1;51845
6;1030;697573;318;56.411137;40.976048;129.199997;1;59306
6;1031;698277;318;56.411137;40.976048;129.199997;1;62298
6;1032;698878;318;56.411137;40.976048;129.199997;1;55088
6;1033;699556;318;56.411137;40.976048;129.199997;1;53080
6;1034;700169;318;56.411137;40.976048;129.199997;1;21852
6;1035;700883;318;56.411137;40.976048;129.199997;1;56351
6;1036;701498;318;56.411137;40.976048;129.199997;1;43055
6;1037;702186;318;56.411137;40.976048;129.199997;1;61050
6;1038;702759;318;56.411137;40.976048;129.199997;1;54392
6;1039;703470;318;56.411137;40.976048;129.199997;1;60497
6;1040;704088;318;56.411137;40.976048;129.199997;1;33490
6;1041;704786;318;56.411137;40.976048;129.199997;1;22388
6;1042;705587;318;56.411137;40.976048;129.199997;1;34684
6;1043;706184;318;56.411137;40.976048;129.199997;1;33497
6;1044;706845;318;56.411133;40.976048;129.199997;1;64276
6;1045;707435;318;56.411133;40.976048;129.199997;1;43826
6;1046;708120;319;56.411133;40.976048;129.199997;1;35056
6;1047;708710;319;56.411133;40.976048;129.199997;1;48095
6;1048;709686;319;56.411133;40.976048;129.199997;1;31911
6;1049;710351;319;56.411133;40.976048;129.199997;1;5225
6;1050;710953;318;56.411133;40.976048;129.199997;1;531
6;1051;711648;319;56.411133;40.976048;129.199997;1;38086
6;1052;712236;319;56.411133;40.976048;129.199997;1;5708
6;1053;712908;319;56.411133;40.976048;129.199997;1;1558
6;1054;713491;319;56.411133;40.976048;129.199997;1;41374
6;1055;714189;319;56.411133;40.976044;129.199997;1;34929
6;1056;714792;319;56.411133;40.976044;129.199997;1;39183
6;1057;715476;319;56.411133;40.976044;129.199997;1;26561
6;1058;716041;319;56.411137;40.976044;129.199997;1;55698
6;1059;716725;319;56.411137;40.976044;129.199997;1;58920
6;1060;717333;319;56.411137;40.976044;129.199997;1;7901
6;1061;718019;959;56.411137;40.976044;129.199997;1;61183
6;1062;718606;320;56.411137;40.976044;129.199997;1;53664
6;1063;719259;320;56.411133;40.976044;129.199997;1;33834
6;1064;719850;319;56.411133;40.976044;129.199997;1;23382
6;1065;720533;320;56.411133;40.976044;129.199997;1;5057
6;1066;721128;320;56.411133;40.976044;129.199997;1;4254
6;1067;721801;320;56.411133;40.976044;129.199997;1;47819
6;1068;722369;320;56.411133;40.976044;129.199997;1;58085
6;1069;723052;320;56.411133;40.976044;129.199997;1;12967
6;1070;723652;320;56.411133;40.976044;129.199997;1;52882
6;1071;724351;320;56.411133;40.976044;129.199997;1;52129
6;1072;724927;320;56.411133;40.976044;129.199997;1;8292
6;1073;725603;320;56.411133;40.976044;129.199997;1;19797
6;1074;726232;320;56.411133;40.976044;129.199997;1;922
6;1075;726930;320;56.411133;40.976044;129.199997;1;11083
6;1076;727517;320;56.411133;40.976044;129.199997;1;47125
6;1077;728175;320;56.411133;40.976044;129.199997;1;836
6;1078;728779;320;56.411133;40.976044;129.199997;1;10064
6;1079;729465;320;56.411133;40.976044;129.199997;1;39437
6;1080;730052;320;56.411133;40.976044;129.199997;1;26792
6;1081;730736;320;56.411133;40.976044;129.199997;1;14329
6;1082;731316;320;56.411133;40.976044;129.199997;1;46059
6;1083;731999;320;56.411133;40.976044;129.199997;1;46934
6;1084;732589;320;56.411133;40.976044;129.199997;1;4471
6;1085;733273;320;56.411133;40.976044;129.199997;1;36034
6;1086;733855;320;56.411133;40.976044;129.199997;1;42247
6;1087;734529;320;56.411133;40.976044;129.199997;1;38906
6;1088;735119;320;56.411133;40.976044;129.199997;1;7884
6;1089;735805;320;56.411133;40.976044;129.199997;1;21746
6;1090;736409;320;56.411133;40.976044;129.199997;1;32833
6;1091;737066;320;56.411133;40.976044;129.199997;1;58859
6;1092;737682;320;56.411133;40.976044;129.199997;1;45903
6;1093;738379;320;56.411133;40.976044;129.199997;1;19438
6;1094;738965;320;56.411133;40.976044;129.199997;1;49736
6;1095;739669;320;56.411133;40.976044;129.199997;1;17849
6;1096;740274;320;56.411133;40.976044;129.199997;1;31252
6;1097;740956;320;56.411133;40.976044;129.199997;1;59469
6;1098;741556;320;56.411133;40.976044;129.199997;1;9787
6;1099;742240;321;56.411133;40.976044;129.199997;1;30396
6;1100;742829;321;56.411133;40.976044;129.199997;1;10843
6;1101;743501;321;56.411133;40.976044;129.199997;1;15699
6;1102;744102;321;56.411133;40.976044;129.199997;1;29202
6;1103;744780;321;56.411133;40.976044;129.199997;1;22551
6;1104;745368;321;56.411133;40.976044;129.199997;1;52112
6;1105;746022;321;56.411133;40.976044;129.199997;1;24239
6;1106;746614;321;56.411133;40.976044;129.199997;1;49497
6;1107;747310;321;56.411133;40.976044;129.199997;1;30154
6;1108;747899;321;56.411133;40.976044;129.199997;1;60136
6;1109;748594;321;56.411133;40.976044;129.199997;1;45277
6;1110;749167;321;56.411133;40.976044;129.199997;1;55730
6;1111;749853;321;56.411133;40.976044;129.199997;1;49805
6;1112;750441;321;56.411133;40.976044;129.199997;1;11700
6;1113;751126;321;56.411133;40.976044;129.199997;1;50022
6;1114;751731;321;56.411133;40.976044;129.199997;1;27416
6;1115;752412;321;56.411133;40.976040;129.199997;1;11559
6;1116;753000;321;56.411133;40.976040;129.199997;1;64975
6;1117;754021;321;56.411133;40.976040;129.199997;1;13423
6;1118;754703;321;56.411133;40.976040;129.199997;1;50989
6;1119;755305;321;56.411133;40.976040;129.199997;1;42838
6;1120;755988;321;56.411133;40.976040;129.100006;1;43324
6;1121;756555;321;56.411133;40.976040;129.100006;1;55169
6;1122;757227;321;56.411133;40.976040;129.100006;1;19245
6;1123;757819;321;56.411133;40.976040;129.100006;1;65085
6;1124;758518;321;56.411133;40.976040;129.100006;1;21117
6;1125;759117;321;56.411133;40.976040;129.100006;1;22350
6;1126;759774;321;56.411133;40.976040;129.100006;1;6562
6;1127;760365;481;56.411133;40.976040;129.100006;1;34289
6;1128;761059;322;56.411133;40.976040;129.100006;1;20035
6;1129;761648;321;56.411133;40.976040;129.100006;1;26882
6;1130;762323;321;56.411133;40.976040;129.100006;1;45205
6;1131;762904;321;56.411133;40.976040;129.100006;1;54390
6;1132;763588;322;56.411133;40.976040;129.100006;1;30033
6;1133;764178;322;56.411133;40.976040;129.100006;1;9981
6;1134;764877;322;56.411133;40.976040;129.100006;1;28996
6;1135;765465;322;56.411133;40.976040;129.100006;1;36827
6;1136;766133;322;56.411133;40.976040;129.100006;1;61126
6;1137;766725;322;56.411133;40.976040;129.100006;1;63852
6;1138;767408;322;56.411133;40.976040;129.100006;1;50077
6;1139;768000;322;56.411133;40.976040;129.100006;1;9660
6;1140;768655;322;56.411133;40.976040;129.100006;1;58519
6;1141;769255;322;56.411133;40.976040;129.100006;1;117
6;1142;769939;322;56.411133;40.976040;129.100006;1;47024
6;1143;770541;322;56.411133;40.976040;129.100006;1;35551
6;1144;771211;322;56.411133;40.976040;129.100006;1;2417
6;1145;771794;322;56.411133;40.976040;129.100006;1;37836
6;1146;772475;322;56.411133;40.976040;129.100006;1;16415
6;1147;773092;322;56.411133;40.976040;129.100006;1;27935
6;1148;773768;323;56.411133;40.976040;129.100006;1;45850
6;1149;774339;323;56.411133;40.976040;129.100006;1;18130
6;1150;775023;323;56.411133;40.976040;129.100006;1;713
6;1151;775609;323;56.411133;40.976040;129.100006;1;20539
6;1152;776306;323;56.411133;40.976040;129.100006;1;30811
6;1153;776899;323;56.411133;40.976040;129.100006;1;16863
6;1154;777554;323;56.411133;40.976040;129.100006;1;41914
6;1155;778143;323;56.411133;40.976040;129.100006;1;54156
6;1156;778827;323;56.411133;40.976040;129.100006;1;1834
6;1157;779430;963;56.411133;40.976040;129.100006;1;17873
6;1158;780113;323;56.411133;40.976040;129.100006;1;45069
6;1159;780682;323;56.411133;40.976040;129.100006;1;5550
6;1160;781380;323;56.411133;40.976040;129.100006;1;62541
6;1161;781968;323;56.411133;40.976040;129.100006;1;64007
6;1162;782653;323;56.411133;40.976040;129.100006;1;37684
6;1163;783231;323;56.411133;40.976040;129.100006;1;56298
6;1164;783911;323;56.411133;40.976040;129.100006;1;46059
6;1165;784499;323;56.411133;40.976040;129.100006;1;11936
6;1166;785187;323;56.411133;40.976040;129.100006;1;45504
6;1167;785790;323;56.411133;40.976040;129.100006;1;37829
6;1168;786458;323;56.411133;40.976040;129.100006;1;43736
6;1169;787060;323;56.411133;40.976040;129.100006;1;23197
6;1170;787744;323;56.411133;40.976040;129.100006;1;32069
6;1171;788334;323;56.411133;40.976040;129.100006;1;60858
6;1172;789013;323;56.411137;40.976040;129.100006;1;8973
6;1173;789582;323;56.411137;40.976040;129.100006;1;58632
6;1174;790264;323;56.411137;40.976040;129.100006;1;23902
6;1175;790877;323;56.411133;40.976040;129.100006;1;23293
6;1176;791576;323;56.411133;40.976040;129.100006;1;52201
6;1177;792143;323;56.411133;40.976040;129.100006;1;9578
6;1178;792826;323;56.411133;40.976040;129.100006;1;61172
6;1179;793416;323;56.411133;40.976040;129.100006;1;21825
6;1180;794101;323;56.411133;40.976040;129.100006;1;38965
6;1181;794703;324;56.411133;40.976040;129.100006;1;15746
6;1182;795368;324;56.411133;40.976040;129.100006;1;27542
6;1183;795976;324;56.411133;40.976040;129.100006;1;48326
6;1184;796665;324;56.411133;40.976040;129.100006;1;5428
6;1185;797254;324;56.411133;40.976040;129.100006;1;22836
6;1186;797940;324;56.411133;40.976040;129.100006;1;23002
6;1187;798930;324;56.411133;40.976040;129.100006;1;64417
6;1188;799662;324;56.411133;40.976040;129.100006;1;48097
6;1189;800251;324;56.411133;40.976040;129.100006;1;2522
6;1190;800934;324;56.411133;40.976040;129.100006;1;24847
6;1191;801518;324;56.411133;40.976040;129.100006;1;5616
6;1192;802188;324;56.411133;40.976040;129.100006;1;11778
6;1193;802784;324;56.411133;40.976040;129.100006;1;29272
6;1194;803483;324;56.411133;40.976040;129.100006;1;25224
6;1195;804085;324;56.411133;40.976040;129.100006;1;25194
6;1196;804769;324;56.411133;40.976040;129.100006;1;53934
6;1197;805352;324;56.411133;40.976040;129.100006;1;31110
6;1198;806024;324;56.411133;40.976040;129.100006;1;46821
6;1199;806629;335;56.411133;40.976040;129.100006;1;61632
6;1200;807315;325;56.411133;40.976040;129.100006;1;21681
6;1201;807917;324;56.411133;40.976040;129.100006;1;14933
6;1202;808588;324;56.411133;40.976040;129.100006;1;11049
6;1203;809181;325;56.411133;40.976040;129.100006;1;36510
6;1204;809865;325;56.411133;40.976040;129.100006;1;15962
6;1205;810479;325;56.411133;40.976040;129.100006;1;44678
6;1206;811169;325;56.411133;40.976040;129.100006;1;33582
6;1207;811761;325;56.411133;40.976040;129.100006;1;22450
6;1208;812437;325;56.411133;40.976040;129.100006;1;34880
6;1209;813022;325;56.411133;40.976040;129.100006;1;36543
6;1210;813717;325;56.411133;40.976040;129.100006;1;12855
6;1211;814285;325;56.411133;40.976040;129.100006;1;34354
6;1212;814969;325;56.411133;40.976040;129.100006;1;1521
6;1213;815554;325;56.411133;40.976040;129.100006;1;62307
6;1214;816254;325;56.411133;40.976040;129.100006;1;34753
6;1215;816854;325;56.411133;40.976040;129.100006;1;49209
6;1216;817524;325;56.411133;40.976040;129.100006;1;49433
6;1217;818115;325;56.411133;40.976040;129.100006;1;7325
6;1218;818810;325;56.411133;40.976040;129.100006;1;65087
6;1219;819398;328;56.411133;40.976040;129.100006;1;51686
6;1220;820075;325;56.411133;40.976040;129.100006;1;9810
6;1221;820665;325;56.411133;40.976040;129.100006;1;15551
6;1222;821351;325;56.411133;40.976040;129.100006;1;46243
6;1223;821938;325;56.411133;40.976040;129.100006;1;25846
6;1224;822622;325;56.411133;40.976040;129.100006;1;47603
6;1225;823215;325;56.411133;40.976040;129.100006;1;16643
6;1226;823884;325;56.411133;40.976040;129.100006;1;27961
6;1227;824472;325;56.411133;40.976040;129.100006;1;37844
6;1228;825161;325;56.411133;40.976040;129.100006;1;10201
6;1229;825765;325;56.411133;40.976040;129.100006;1;59522
6;1230;826419;325;56.411133;40.976040;129.100006;1;49339
6;1231;827033;325;56.411133;40.976040;129.100006;1;11100
6;1232;827729;325;56.411133;40.976040;129.100006;1;42622
6;1233;828329;325;56.411133;40.976040;129.100006;1;4271
6;1234;829012;325;56.411133;40.976040;129.100006;1;31590
6;1235;829577;325;56.411133;40.976040;129.100006;1;15045
6;1236;830270;326;56.411133;40.976040;129.100006;1;10275
6;1237;830864;325;56.411133;40.976040;129.100006;1;39001
6;1238;831559;326;56.411133;40.976040;129.100006;1;20414
6;1239;832143;326;56.411133;40.976040;129.100006;1;43400
6;1240;832829;326;56.411133;40.976040;129.100006;1;61850
6;1241;833419;326;56.411133;40.976040;129.100006;1;61953
6;1242;834101;326;56.411133;40.976040;129.100006;1;56275
6;1243;834693;326;56.411133;40.976040;129.100006;1;52463
6;1244;835346;326;56.411133;40.976040;129.100006;1;23958
6;1245;835956;326;56.411133;40.976040;129.100006;1;49306
6;1246;836638;326;56.411133;40.976040;129.100006;1;13272
6;1247;837242;326;56.411133;40.976040;129.100006;1;65468
6;1248;837913;326;56.411133;40.976040;129.100006;1;26696
6;1249;838490;326;56.411133;40.976040;129.100006;1;65161
6;1250;839187;326;56.411133;40.976040;129.100006;1;8049
6;1251;839808;326;56.411133;40.976040;129.100006;1;6503
6;1252;840484;326;56.411133;40.976040;129.100006;1;43769
6;1253;841067;326;56.411133;40.976040;129.100006;1;5310
6;1254;841739;326;56.411133;40.976040;129.100006;1;10930
6;1255;842340;326;56.411133;40.976040;129.100006;1;1256
6;1256;843492;326;56.411133;40.976040;129.100006;1;41072
6;1257;844134;326;56.411133;40.976040;129.100006;1;19914
6;1258;844858;326;56.411133;40.976040;129.100006;1;2671
6;1259;845465;326;56.411133;40.976040;129.100006;1;44969
6;1260;846185;326;56.411133;40.976044;129.100006;1;15517
6;1261;846780;326;56.411133;40.976044;129.100006;1;60616
6;1262;847488;326;56.411133;40.976044;129.100006;1;2723
6;1263;848115;326;56.411133;40.976044;129.100006;1;16306
6;1264;848827;326;56.411133;40.976044;129.100006;1;9905
6;1265;849471;326;56.411133;40.976044;129.100006;1;10503
6;1266;850169;326;56.411133;40.976044;129.100006;1;266
6;1267;850767;326;56.411133;40.976044;129.100006;1;62112
6;1268;851489;326;56.411133;40.976044;129.100006;1;11846
6;1269;852115;326;56.411133;40.976044;129.100006;1;28488
6;1270;852837;326;56.411133;40.976044;129.100006;1;58971
6;1271;853430;326;56.411133;40.976044;129.100006;1;8873
6;1272;854137;326;56.411133;40.976044;129.100006;1;60474
6;1273;854763;326;56.411133;40.976044;129.100006;1;50948
6;1274;855490;326;56.411133;40.976044;129.100006;1;30577
6;1275;856125;327;56.411133;40.976044;129.100006;1;42502
6;1276;856834;327;56.411133;40.976044;129.100006;1;21810
6;1277;857435;327;56.411133;40.976044;129.100006;1;16168
6;1278;858158;327;56.411133;40.976044;129.100006;1;42873
6;1279;858777;327;56.411133;40.976044;129.100006;1;31485
6;1280;859474;327;56.411133;40.976044;129.100006;1;26114
6;1281;860071;327;56.411133;40.976044;129.100006;1;55021
6;1282;860760;327;56.411133;40.976044;129.100006;1;59252
6;1283;861368;327;56.411133;40.976044;129.100006;1;353
6;1284;862093;327;56.411133;40.976044;129.100006;1;52852
6;1285;862719;327;56.411133;40.976044;129.100006;1;55173
6;1286;863407;327;56.411133;40.976044;129.100006;1;18433
6;1287;864047;327;56.411133;40.976044;129.100006;1;3916
6;1288;864760;327;56.411133;40.976044;129.100006;1;37681
6;1289;865367;327;56.411133;40.976044;129.100006;1;7683
6;1290;866087;327;56.411133;40.976044;129.100006;1;57817
6;1291;866686;327;56.411133;40.976044;129.100006;1;31404
6;1292;867402;327;56.411133;40.976044;129.100006;1;27458
6;1293;868027;328;56.411133;40.976044;129.100006;1;52320
6;1294;868734;328;56.411133;40.976044;129.100006;1;39651
6;1295;869342;328;56.411133;40.976044;129.100006;1;19749
6;1296;870032;328;56.411133;40.976044;129.100006;1;45250
6;1297;870652;328;56.411133;40.976044;129.100006;1;60752
6;1298;871346;328;56.411133;40.976044;129.100006;1;13907
6;1299;871970;328;56.411133;40.976044;129.100006;1;16807
6;1300;872688;5448;56.411133;40.976044;129.100006;1;49150
6;1301;873305;5448;56.411133;40.976044;129.100006;1;54824
6;1302;874004;348;56.411133;40.976044;129.100006;1;37285
6;1303;874627;328;56.411133;40.976044;129.100006;1;63595
6;1304;875349;328;56.411133;40.976044;129.100006;1;47375
6;1305;875953;328;56.411133;40.976044;129.100006;1;5893
6;1306;876642;328;56.411133;40.976044;129.100006;1;40455
6;1307;877266;328;56.411133;40.976044;129.100006;1;31132
6;1308;878003;328;56.411133;40.976044;129.100006;1;65304
6;1309;878624;328;56.411133;40.976044;129.100006;1;2947
6;1310;879366;328;56.411133;40.976044;129.100006;1;57712
6;1311;879990;328;56.411133;40.976044;129.100006;1;42481
6;1312;880664;328;56.411133;40.976044;129.100006;1;13959
6;1313;881300;328;56.411133;40.976044;129.100006;1;23002
6;1314;882012;328;56.411133;40.976044;129.100006;1;1207
6;1315;882618;328;56.411133;40.976044;129.100006;1;62981
6;1316;883309;328;56.411133;40.976044;129.000000;1;57207
6;1317;883900;328;56.411133;40.976044;129.000000;1;47002
6;1318;884640;328;56.411133;40.976044;129.000000;1;12719
6;1319;885265;328;56.411133;40.976044;129.000000;1;4657
6;1320;885971;328;56.411133;40.976044;129.000000;1;11137
6;1321;886610;328;56.411133;40.976044;129.000000;1;45779
6;1322;887702;328;56.411133;40.976044;129.000000;1;50818
6;1323;888309;328;56.411133;40.976044;129.000000;1;49246
6;1324;888995;328;56.411133;40.976044;129.000000;1;57329
6;1325;889618;328;56.411133;40.976044;129.000000;1;5700
6;1326;890326;329;56.411133;40.976044;129.000000;1;52677
6;1327;890930;329;56.411133;40.976044;129.000000;1;37586
6;1328;891659;329;56.411133;40.976044;129.000000;1;50269
6;1329;892258;329;56.411133;40.976044;129.000000;1;65184
6;1330;892957;329;56.411133;40.976044;129.000000;1;24048
6;1331;893564;329;56.411133;40.976044;129.000000;1;1940
6;1332;894288;329;56.411133;40.976044;129.000000;1;18010
6;1333;894915;329;56.411133;40.976044;129.000000;1;45947
6;1334;895603;329;56.411133;40.976044;129.000000;1;61079
6;1335;896222;329;56.411133;40.976044;129.000000;1;53192
6;1336;896927;329;56.411133;40.976044;129.000000;1;5671
6;1337;897564;329;56.411133;40.976044;129.000000;1;8222
6;1338;898238;329;56.411133;40.976044;129.000000;1;4269
6;1339;898806;329;56.411133;40.976044;129.000000;1;25682
6;1340;899493;329;56.411133;40.976044;129.000000;1;61249
6;1341;900085;329;56.411133;40.976044;129.000000;1;15325
6;1342;900766;329;56.411133;40.976044;129.000000;1;5760
6;1343;901349;329;56.411133;40.976044;129.000000;1;48623
6;1344;902032;329;56.411133;40.976044;129.000000;1;58616
6;1345;902658;330;56.411133;40.976044;129.000000;1;56374
6;1346;903342;330;56.411133;40.976044;129.000000;1;27092
6;1347;903946;330;56.411133;40.976044;129.000000;1;1596
6;1348;904613;330;56.411133;40.976044;129.000000;1;22282
6;1349;905201;330;56.411133;40.976044;129.000000;1;52105
6;1350;905884;330;56.411133;40.976044;129.000000;1;324
6;1351;906478;330;56.411133;40.976044;129.000000;1;59866
6;1352;907150;330;56.411133;40.976044;129.000000;1;36496
6;1353;907732;330;56.411133;40.976044;129.000000;1;26597
6;1354;908407;330;56.411133;40.976044;129.000000;1;35131
6;1355;908999;330;56.411133;40.976044;129.000000;1;28320
6;1356;909685;330;56.411133;40.976044;129.000000;1;3979
6;1357;910286;330;56.411133;40.976044;129.000000;1;2606
6;1358;910959;330;56.411133;40.976044;129.000000;1;18671
6;1359;911560;330;56.411133;40.976044;129.000000;1;42238
6;1360;912244;330;56.411133;40.976044;129.000000;1;63160
6;1361;912833;330;56.411133;40.976044;129.000000;1;30596
6;1362;913488;330;56.411133;40.976044;129.000000;1;26162
6;1363;914083;330;56.411133;40.976044;129.000000;1;13021
6;1364;914794;330;56.411137;40.976044;129.000000;1;37751
6;1365;915381;330;56.411137;40.976044;129.000000;1;32515
6;1366;916056;330;56.411137;40.976044;129.000000;1;54776
6;1367;916634;330;56.411137;40.976044;129.000000;1;65352
6;1368;917332;330;56.411137;40.976044;129.000000;1;7759
6;1369;917934;330;56.411137;40.976044;129.000000;1;12239
6;1370;918632;330;56.411137;40.976044;129.000000;1;63199
6;1371;919200;330;56.411137;40.976044;129.000000;1;4329
6;1372;919891;330;56.411137;40.976044;129.000000;1;27017
6;1373;920479;330;56.411137;40.976044;129.000000;1;51104
6;1374;921168;10570;56.411137;40.976044;129.000000;1;9781
6;1375;921757;330;56.411137;40.976040;129.000000;1;19396
6;1376;922422;330;56.411137;40.976040;129.000000;1;7803
6;1377;923013;330;56.411137;40.976040;129.000000;1;31559
6;1378;923710;330;56.411137;40.976040;129.000000;1;50325
6;1379;924298;330;56.411137;40.976040;129.000000;1;27409
6;1380;924979;330;56.411137;40.976040;129.000000;1;7755
6;1381;925550;330;56.411137;40.976040;129.000000;1;52457
6;1382;926251;330;56.411137;40.976040;129.000000;1;895
6;1383;926839;330;56.411137;40.976040;129.000000;1;65381
6;1384;927523;330;56.411137;40.976040;129.000000;1;32983
6;1385;928088;330;56.411137;40.976040;129.000000;1;55047
6;1386;928762;330;56.411137;40.976040;129.000000;1;5907
6;1387;929350;330;56.411137;40.976040;129.000000;1;55420
6;1388;930034;330;56.411137;40.976040;129.000000;1;22713
6;1389;930629;330;56.411137;40.976040;129.000000;1;29964
6;1390;931287;330;56.411137;40.976044;129.000000;1;36108
6;1391;931881;330;56.411137;40.976044;129.000000;1;56935
6;1392;933042;330;56.411137;40.976044;129.000000;1;9809
6;1393;933645;330;56.411137;40.976044;129.000000;1;39898
6;1394;934329;330;56.411137;40.976044;129.000000;1;29412
6;1395;934918;330;56.411137;40.976044;129.000000;1;53131
6;1396;935587;330;56.411137;40.976044;129.000000;1;21051
6;1397;936188;330;56.411137;40.976044;129.000000;1;11598
6;1398;936875;331;56.411137;40.976040;129.000000;1;48793
6;1399;937462;331;56.411137;40.976040;129.000000;1;40092
6;1400;938148;331;56.411137;40.976040;129.000000;1;1114
6;1401;938723;331;56.411137;40.976040;129.000000;1;55940
6;1402;939404;331;56.411137;40.976040;129.000000;1;20357
6;1403;940006;331;56.411137;40.976040;129.000000;1;63455
6;1404;940709;331;56.411137;40.976040;129.000000;1;48338
6;1405;941279;331;56.411137;40.976040;129.000000;1;50290
6;1406;941961;331;56.411137;40.976040;129.000000;1;48914
6;1407;942562;331;56.411137;40.976040;129.000000;1;57279
6;1408;943244;331;56.411137;40.976040;129.000000;1;25283
6;1409;943833;331;56.411137;40.976040;129.000000;1;8287
6;1410;944486;331;56.411137;40.976040;129.000000;1;10193
6;1411;945074;331;56.411137;40.976040;129.000000;1;10651
6;1412;945755;331;56.411137;40.976040;129.000000;1;23979
6;1413;946348;331;56.411137;40.976040;129.000000;1;45676
6;1414;947044;331;56.411137;40.976040;129.000000;1;8102
6;1415;947663;331;56.411137;40.976040;129.000000;1;56057
6;1416;948362;371;56.411137;40.976040;129.000000;1;20057
6;1417;948965;331;56.411137;40.976040;129.000000;1;38104
6;1418;949650;331;56.411137;40.976040;129.000000;1;41402
6;1419;950214;331;56.411137;40.976040;129.000000;1;15673
6;1420;950887;331;56.411137;40.976040;129.000000;1;62092
6;1421;951492;331;56.411137;40.976040;129.000000;1;42989
6;1422;952178;331;56.411137;40.976040;129.000000;1;61322
6;1423;952767;331;56.411137;40.976040;129.000000;1;40564
6;1424;953421;331;56.411137;40.976040;129.000000;1;31132
6;1425;954007;331;56.411137;40.976040;129.000000;1;1000
6;1426;954703;331;56.411137;40.976040;129.000000;1;27976
6;1427;955316;331;56.411137;40.976040;129.000000;1;43417
