flag; num; time_ms; gps_time_s; gps_time_us; crc
8;1784;1184969;52296;0;51025
8;1785;1185571;52296;0;49353
8;1786;1186253;52297;0;20500
8;1787;1186861;52298;0;29519
8;1788;1187518;52298;0;15252
8;1789;1188120;52299;0;48237
8;1790;1188794;52299;0;21398
8;1791;1189400;52300;0;41994
8;1792;1190084;52301;0;8089
8;1793;1190677;52301;0;24518
8;1794;1191353;52302;0;14745
8;1795;1191943;52303;0;38993
8;1796;1192642;52303;0;12708
8;1797;1193209;52304;0;6272
8;1798;1193880;52305;0;6815
8;1799;1194469;52305;0;41789
8;1800;1195155;52306;0;63141
8;1801;1195758;52307;0;64285
8;1802;1196412;52307;0;56580
8;1803;1197018;52308;0;3825
8;1804;1197712;52308;0;14331
8;1805;1198313;52309;0;50270
8;1806;1198990;52310;0;17113
8;1807;1199559;52310;0;3537
8;1808;1200254;52311;0;33449
8;1809;1200847;52312;0;28829
8;1810;1201531;52312;0;10758
8;1811;1202112;52313;0;23393
8;1812;1202808;52314;0;8299
8;1813;1203401;52314;0;23258
8;1814;1204097;52315;0;11960
8;1815;1204688;52315;0;4225
8;1816;1205346;52316;0;12353
8;1817;1205947;52317;0;62508
8;1818;1206622;52317;0;58716
8;1819;1207216;52318;0;65324
8;1820;1207890;52319;0;24156
8;1821;1208456;52319;0;32393
8;1822;1209146;52320;0;57717
8;1823;1209737;52320;0;40238
8;1824;1210420;52321;0;55152
8;1825;1211004;52322;0;575
8;1826;1211682;52322;0;23719
8;1827;1212285;52323;0;14677
8;1828;1212967;52324;0;24737
8;1829;1213569;52324;0;9483
8;1830;1214223;52325;0;11702
8;1831;1215060;52326;0;16645
8;1832;1216253;52327;0;4128
8;1833;1216840;52328;0;37245
8;1834;1217527;52328;0;23775
8;1835;1218111;52329;0;34090
8;1836;1218795;52330;0;9030
8;1837;1219400;52330;0;57667
8;1838;1220086;52331;0;14592
8;1839;1220675;52332;0;44110
8;1840;1221328;52332;0;51465
8;1841;1221914;52333;0;46757
8;1842;1222596;52333;0;52114
8;1843;1223186;52334;0;6281
8;1844;1223861;52335;0;4834
8;1845;1224425;52335;0;13660
8;1846;1225109;52336;0;4171
8;1847;1225703;52336;0;18883
8;1848;1226389;52337;0;40489
8;1849;1226967;52338;0;42477
8;1850;1227642;52338;0;33212
8;1851;1228231;52339;0;43682
8;1852;1228920;52340;0;27932
8;1853;1229521;52340;0;27154
8;1854;1230188;52341;0;28551
8;1855;1230789;52342;0;41212
8;1856;1231477;52342;0;37831
8;1857;1232081;52343;0;38740
8;1858;1232745;52343;0;35572
8;1859;1233338;52344;0;27454
8;1860;1234031;52345;0;39925
8;1861;1234623;52345;0;150
8;1862;1235319;52346;0;41530
8;1863;1235900;52347;0;22509
8;1864;1236599;52347;0;11352
8;1865;1237202;52348;0;63164
8;1866;1237880;52349;0;40309
8;1867;1238484;52349;0;50589
8;1868;1239141;52350;0;42570
8;1869;1239731;52351;0;29124
8;1870;1240416;52351;0;37108
8;1871;1241034;52352;0;1578
8;1872;1241754;52352;0;53021
8;1873;1242323;52353;0;51142
8;1874;1243006;52354;0;11234
8;1875;1243623;52354;0;34517
8;1876;1244302;52355;0;37683
8;1877;1244868;52356;0;20475
8;1878;1245547;52356;0;50164
8;1879;1246138;52357;0;7217
8;1880;1246823;52358;0;37791
8;1881;1247414;52358;0;63552
8;1882;1248078;52359;0;32627
8;1883;1248680;52360;0;15963
8;1884;1249381;52360;0;21000
8;1885;1249986;52361;0;579
8;1886;1250648;52361;0;9966
8;1887;1251214;52362;0;32454
8;1888;1251915;52363;0;43904
8;1889;1252507;52363;0;24996
8;1890;1253192;52364;0;5835
8;1891;1253770;52365;0;63311
8;1892;1254446;52365;0;51090
8;1893;1255035;52366;0;12420
8;1894;1255727;52367;0;38403
8;1895;1256319;52367;0;42945
8;1896;1256981;52368;0;65398
8;1897;1257572;52368;0;1429
8;1898;1258255;52369;0;6856
8;1899;1258843;52370;0;49132
8;1900;1259528;52370;0;3045
8;1901;1260098;52371;0;22502
8;1902;1260796;52372;0;3950
8;1903;1261397;52372;0;53289
8;1904;1262081;52373;0;48566
8;1905;1262648;52373;0;30222
8;1906;1263322;52374;0;36032
8;1907;1263925;52375;0;12771
8;1908;1264624;52376;0;16852
8;1909;1265214;52376;0;54476
8;1910;1265878;52377;0;6674
8;1911;1266469;52377;0;12807
8;1912;1267152;52378;0;45147
8;1913;1267756;52379;0;40708
8;1914;1268419;52379;0;47286
8;1915;1268987;52380;0;46947
8;1916;1269672;52380;0;20496
8;1917;1270261;52381;0;16262
8;1918;1270945;52382;0;5274
8;1919;1271525;52382;0;8156
8;1920;1272211;52383;0;57382
8;1921;1272804;52384;0;10257
8;1922;1273488;52384;0;42456
8;1923;1274089;52385;0;832
8;1924;1274748;52386;0;20633
8;1925;1275896;52387;0;39449
8;1926;1276473;52387;0;18606
8;1927;1277156;52388;0;20635
8;1928;1277754;52389;0;42232
8;1929;1278451;52389;0;53735
8;1930;1279039;52390;0;31906
8;1931;1279723;52391;0;44486
8;1932;1280314;52391;0;5431
8;1933;1281000;52392;0;20860
8;1934;1281587;52393;0;19588
8;1935;1282271;52393;0;16031
8;1936;1282849;52394;0;60685
8;1937;1283549;52394;0;24565
8;1938;1284166;52395;0;15811
8;1939;1284844;52396;0;63562
8;1940;1285419;52396;0;56923
8;1941;1286106;52397;0;28478
8;1942;1286696;52398;0;54996
8;1943;1287395;52398;0;13719
8;1944;1288010;52399;0;19727
8;1945;1288668;52399;0;62427
8;1946;1289268;52400;0;4585
8;1947;1289963;52401;0;57018
8;1948;1290568;52401;0;45356
8;1949;1291250;52402;0;19608
8;1950;1291817;52403;0;20832
8;1951;1292501;52403;0;16662
8;1952;1293090;52404;0;6395
8;1953;1293774;52405;0;55936
8;1954;1294353;52405;0;37987
8;1955;1295044;52406;0;51668
8;1956;1295646;52406;0;52636
8;1957;1296351;52407;0;9481
8;1958;1296936;52408;0;31922
8;1959;1297594;52408;0;27964
8;1960;1298186;52409;0;14889
8;1961;1298885;52410;0;60280
8;1962;1299470;52410;0;34307
8;1963;1300143;52411;0;56694
8;1964;1300723;52412;0;50558
8;1965;1301407;52412;0;25465
8;1966;1302003;52413;0;64865
8;1967;1302685;52414;0;14788
8;1968;1303253;52414;0;517
8;1969;1303922;52415;0;56128
8;1970;1304521;52415;0;6966
8;1971;1305236;52416;0;56576
8;1972;1305842;52417;0;41983
8;1973;1306508;52417;0;13378
8;1974;1307111;52418;0;55812
8;1975;1307794;52419;0;58793
8;1976;1308380;52419;0;5025
8;1977;1309055;52420;0;58741
8;1978;1309622;52421;0;57482
8;1979;1310306;52421;0;24448
8;1980;1310897;52422;0;57189
8;1981;1311582;52422;0;54876
8;1982;1312148;52423;0;34683
8;1983;1312834;52424;0;17879
8;1984;1313425;52424;0;19360
8;1985;1314119;52425;0;5408
8;1986;1314710;52425;0;31732
8;1987;1315363;52426;0;19373
8;1988;1315954;52427;0;25833
8;1989;1316642;52427;0;36194
8;1990;1317245;52428;0;27984
8;1991;1317926;52429;0;11467
8;1992;1318507;52429;0;57180
8;1993;1319203;52430;0;57044
8;1994;1321203;52432;0;51876
8;1995;1321888;52433;0;24931
8;1996;1322478;52433;0;11591
8;1997;1323158;52434;0;32758
8;1998;1323738;52434;0;39386
8;1999;1324444;52435;0;23211
8;2000;1325059;52436;0;26043
8;2001;1325730;52437;0;16078
8;2002;1326309;52437;0;38802
8;2003;1326986;52438;0;64639
8;2004;1327577;52439;0;52429
8;2005;1328272;52439;0;64319
8;2006;1328866;52440;0;36279
8;2007;1329534;52440;0;63080
8;2008;1330151;52441;0;3913
8;2009;1330839;52442;0;45539
8;2010;1331427;52442;0;45923
8;2011;1332100;52443;0;19584
8;2012;1332680;52443;0;1614
8;2013;1333363;52444;0;31953
8;2014;1333966;52445;0;61514
8;2015;1334663;52445;0;26379
8;2016;1335256;52446;0;13931
8;2017;1335942;52447;0;9368
8;2018;1336559;52447;0;62450
8;2019;1337233;52448;0;64337
8;2020;1337835;52449;0;1548
8;2021;1338493;52449;0;25260
8;2022;1339094;52450;0;24063
8;2023;1339779;52451;0;23538
8;2024;1340368;52451;0;36771
8;2025;1341038;52452;0;22803
8;2026;1341603;52452;0;58658
8;2027;1342286;52453;0;44322
8;2028;1342903;52454;0;53865
8;2029;1343577;52454;0;47463
8;2030;1344158;52455;0;44046
8;2031;1344841;52456;0;28650
8;2032;1345443;52456;0;38592
8;2033;1346138;52457;0;46910
8;2034;1346739;52458;0;640
8;2035;1347396;52458;0;10049
8;2036;1347986;52459;0;23900
8;2037;1348668;52459;0;31652
8;2038;1349279;52460;0;20530
8;2039;1349978;52461;0;40691
8;2040;1350560;52461;0;38526
8;2041;1351265;52462;0;55536
8;2042;1351852;52463;0;56405
8;2043;1352549;52463;0;45298
8;2044;1353128;52464;0;47006
8;2045;1353803;52465;0;48242
8;2046;1354405;52465;0;39093
8;2047;1355084;52466;0;896
8;2048;1355673;52467;0;55094
8;2049;1356327;52467;0;12589
8;2050;1356914;52468;0;28371
8;2051;1357601;52468;0;33479
8;2052;1358190;52469;0;10443
8;2053;1358874;52470;0;39861
8;2054;1359451;52470;0;26768
8;2055;1360125;52471;0;29685
8;2056;1360727;52471;0;18721
8;2057;1361414;52472;0;35817
8;2058;1361994;52473;0;55775
8;2059;1362682;52473;0;61788
8;2060;1363285;52474;0;46960
8;2061;1363981;52475;0;1223
8;2062;1364579;52475;0;35489
8;2063;1365246;52476;0;20436
8;2064;1365833;52477;0;54909
8;2065;1366524;52477;0;918
8;2066;1367111;52478;0;8744
8;2067;1367784;52479;0;27083
8;2068;1368350;52479;0;18582
8;2069;1369062;52480;0;35539
8;2070;1369660;52480;0;54157
8;2071;1370358;52481;0;55014
8;2072;1370941;52482;0;38098
8;2073;1371624;52482;0;20567
8;2074;1372230;52483;0;12301
8;2075;1372926;52484;0;50238
8;2076;1373530;52484;0;21584
8;2077;1374198;52485;0;6700
8;2078;1374785;52486;0;36704
8;2079;1375482;52486;0;59539
8;2080;1376075;52487;0;59339
8;2081;1376772;52488;0;64822
8;2082;1377337;52488;0;52632
8;2083;1378022;52489;0;715
8;2084;1378626;52489;0;12331
8;2085;1379982;52491;0;36044
8;2086;1380585;52491;0;48259
8;2087;1381272;52492;0;65477
8;2088;1381865;52493;0;21834
8;2089;1382527;52493;0;37732
8;2090;1383114;52494;0;35825
8;2091;1383812;52495;0;21288
8;2092;1384414;52495;0;29903
8;2093;1385070;52496;0;52302
8;2094;1385669;52496;0;27183
8;2095;1386364;52497;0;50667
8;2096;1386973;52498;0;50186
8;2097;1387650;52498;0;53142
8;2098;1388214;52499;0;61809
8;2099;1388899;52500;0;56598
8;2100;1389487;52500;0;27710
8;2101;1390185;52501;0;42333
8;2102;1390750;52502;0;38315
8;2103;1391424;52502;0;50711
8;2104;1392025;52503;0;45873
8;2105;1392712;52504;0;49732
8;2106;1393298;52504;0;45735
8;2107;1393949;52505;0;7914
8;2108;1394549;52505;0;26135
8;2109;1395260;52506;0;15134
8;2110;1395873;52507;0;34914
8;2111;1396556;52507;0;34737
8;2112;1397138;52508;0;64803
8;2113;1397821;52509;0;40829
8;2114;1398416;52509;0;25445
8;2115;1399099;52510;0;33140
8;2116;1399689;52510;0;42106
8;2117;1400362;52511;0;53336
8;2118;1400952;52512;0;33314
8;2119;1401637;52512;0;32416
8;2120;1402241;52513;0;39487
8;2121;1402897;52514;0;40794
8;2122;1403496;52514;0;11815
8;2123;1404208;52515;0;51856
8;2124;1404811;52516;0;12379
8;2125;1405495;52516;0;53418
8;2126;1406061;52517;0;7292
8;2127;1406767;52517;0;50253
8;2128;1407366;52518;0;56836
8;2129;1408062;52519;0;33601
8;2130;1408652;52519;0;23530
8;2131;1409338;52520;0;47149
8;2132;1409941;52521;0;63657
8;2133;1410640;52522;0;48115
8;2134;1411224;52522;0;2403
8;2135;1411891;52523;0;38685
8;2136;1412487;52523;0;769
8;2137;1413171;52524;0;16192
8;2138;1413757;52525;0;38997
8;2139;1414430;52525;0;31990
8;2140;1415025;52526;0;50229
8;2141;1415723;52527;0;9301
8;2142;1416327;52527;0;35455
8;2143;1417004;52528;0;47012
8;2144;1417586;52528;0;8522
8;2145;1418264;52529;0;14932
8;2146;1418851;52530;0;17846
8;2147;1419536;52530;0;13515
8;2148;1420128;52531;0;10013
8;2149;1420782;52532;0;53415
8;2150;1421369;52532;0;27459
8;2151;1422053;52533;0;41359
8;2152;1422641;52533;0;24122
8;2153;1423311;52534;0;29466
8;2154;1423903;52535;0;53851
8;2155;1424588;52535;0;7648
8;2156;1425178;52536;0;34641
8;2157;1425862;52537;0;1478
8;2158;1426441;52537;0;25961
8;2159;1427126;52538;0;38524
8;2160;1427734;52539;0;49927
8;2161;1428411;52539;0;51677
8;2162;1428999;52540;0;61253
8;2163;1429671;52540;0;22114
8;2164;1430259;52541;0;9920
8;2165;1430943;52542;0;6645
8;2166;1431534;52542;0;45856
8;2167;1432205;52543;0;4717
8;2168;1432771;52543;0;46370
8;2169;1433455;52544;0;3338
8;2170;1434055;52545;0;46318
8;2171;1434729;52545;0;37398
8;2172;1435301;52546;0;60235
8;2173;1435985;52547;0;32527
8;2174;1436587;52547;0;24908
8;2175;1437276;52548;0;29281
8;2176;1437880;52549;0;39924
8;2177;1439828;52551;0;49792
8;2178;1440420;52551;0;49537
8;2179;1441119;52552;0;31417
8;2180;1441708;52552;0;33154
8;2181;1442387;52553;0;10421
8;2182;1442967;52554;0;59042
8;2183;1443654;52554;0;42749
8;2184;1444258;52555;0;15788
8;2185;1444947;52556;0;9663
8;2186;1445513;52556;0;21852
8;2187;1446186;52557;0;30334
8;2188;1446776;52558;0;33348
8;2189;1447463;52558;0;35288
8;2190;1448052;52559;0;65373
8;2191;1448707;52560;0;37963
8;2192;1449309;52560;0;49827
8;2193;1449990;52561;0;57073
8;2194;1450578;52561;0;5157
8;2195;1451253;52562;0;39567
8;2196;1451822;52563;0;35622
8;2197;1452504;52563;0;34322
8;2198;1453095;52564;0;30805
8;2199;1453776;52565;0;49678
8;2200;1454354;52565;0;63078
8;2201;1455026;52566;0;8640
8;2202;1455617;52566;0;54179
8;2203;1456313;52567;0;21650
8;2204;1456906;52568;0;29538
8;2205;1457571;52568;0;9515
8;2206;1458162;52569;0;42637
8;2207;1458852;52570;0;25765
8;2208;1459454;52570;0;41558
8;2209;1460149;52571;0;9577
8;2210;1460731;52571;0;13926
8;2211;1461436;52572;0;54810
8;2212;1462038;52573;0;16502
8;2213;1462721;52573;0;30122
8;2214;1463299;52574;0;51321
8;2215;1463973;52575;0;39751
8;2216;1464566;52575;0;48351
8;2217;1465246;52576;0;34834
8;2218;1465842;52577;0;5642
8;2219;1466509;52577;0;12031
8;2220;1467114;52578;0;36244
8;2221;1467795;52579;0;1270
8;2222;1468386;52579;0;44579
8;2223;1469070;52580;0;40006
8;2224;1469653;52580;0;50191
8;2225;1470339;52581;0;24937
8;2226;1470930;52582;0;52125
8;2227;1471616;52582;0;54536
8;2228;1472197;52583;0;37263
8;2229;1472869;52584;0;31774
8;2230;1473459;52584;0;6785
8;2231;1474147;52585;0;61324
8;2232;1474751;52586;0;35611
8;2233;1475407;52586;0;42641
8;2234;1475995;52587;0;53360
8;2235;1476677;52587;0;53430
8;2236;1477266;52588;0;36833
8;2237;1477936;52589;0;22533
8;2238;1478514;52589;0;44735
8;2239;1479188;52590;0;56264
8;2240;1479794;52590;0;30984
8;2241;1480478;52591;0;39132
8;2242;1481094;52592;0;9258
8;2243;1481761;52593;0;24028
8;2244;1482364;52593;0;29296
8;2245;1483048;52594;0;21204
8;2246;1483648;52594;0;41069
8;2247;1484315;52595;0;38423
8;2248;1484904;52596;0;6199
8;2249;1485588;52596;0;35168
8;2250;1486175;52597;0;29075
8;2251;1486850;52598;0;17187
8;2252;1487415;52598;0;50375
8;2253;1488126;52599;0;26301
8;2254;1488715;52599;0;28180
8;2255;1489412;52600;0;10644
8;2256;1489982;52601;0;34459
8;2257;1490652;52601;0;17122
8;2258;1491240;52602;0;5200
8;2259;1491928;52603;0;42560
8;2260;1492535;52603;0;21994
8;2261;1493193;52604;0;33902
8;2262;1493782;52605;0;26038
8;2263;1494479;52605;0;46927
8;2264;1495079;52606;0;38915
8;2265;1495753;52607;0;3541
8;2266;1496316;52607;0;9939
8;2267;1497000;52608;0;22211
8;2268;1497592;52608;0;40879
8;2269;1498278;52609;0;53397
8;2270;1498870;52610;0;57312
8;2271;1500120;52611;0;18851
8;2272;1500728;52612;0;56993
8;2273;1501415;52612;0;42472
8;2274;1502016;52613;0;56104
8;2275;1502691;52614;0;22614
8;2276;1503259;52614;0;25428
8;2277;1503944;52615;0;47739
8;2278;1504539;52615;0;23371
8;2279;1505248;52616;0;27005
8;2280;1505826;52617;0;61256
8;2281;1506508;52617;0;27658
8;2282;1507115;52618;0;16428
8;2283;1507804;52619;0;21699
8;2284;1508419;52619;0;9177
8;2285;1509096;52620;0;58661
8;2286;1509701;52620;0;12989
8;2287;1510384;52621;0;21324
8;2288;1510977;52622;0;49033
8;2289;1511644;52622;0;19031
8;2290;1512224;52623;0;49328
8;2291;1512922;52624;0;40192
8;2292;1513511;52624;0;64926
8;2293;1514206;52625;0;22355
8;2294;1514774;52625;0;40708
8;2295;1515448;52626;0;22580
8;2296;1516067;52627;0;54155
8;2297;1516753;52627;0;29157
8;2298;1517355;52628;0;28919
8;2299;1518014;52629;0;35951
8;2300;1518631;52629;0;61515
8;2301;1519310;52630;0;57968
8;2302;1519899;52631;0;47134
8;2303;1520573;52631;0;44275
8;2304;1521156;52632;0;60996
8;2305;1521842;52633;0;31203
8;2306;1522428;52633;0;39205
8;2307;1523110;52634;0;62686
8;2308;1523675;52634;0;46546
8;2309;1524346;52635;0;56838
8;2310;1524935;52636;0;33553
8;2311;1525617;52636;0;30949
8;2312;1526210;52637;0;495
8;2313;1526882;52638;0;65524
8;2314;1527489;52638;0;4986
8;2315;1528173;52639;0;9147
8;2316;1528764;52640;0;12244
8;2317;1529461;52640;0;45703
8;2318;1530040;52641;0;18789
8;2319;1530731;52641;0;4048
8;2320;1531332;52642;0;48169
8;2321;1532020;52643;0;42765
8;2322;1532585;52643;0;57253
8;2323;1533272;52644;0;26373
8;2324;1533875;52644;0;45254
8;2325;1534571;52645;0;64749
8;2326;1535158;52646;0;7543
8;2327;1535816;52647;0;26552
8;2328;1536409;52647;0;47446
8;2329;1537106;52648;0;64301
8;2330;1537694;52648;0;47008
8;2331;1538398;52649;0;30656
8;2332;1538979;52650;0;21528
8;2333;1539692;52650;0;49781
8;2334;1540306;52651;0;35456
8;2335;1541002;52652;0;49083
8;2336;1541586;52652;0;32674
8;2337;1542260;52653;0;42927
8;2338;1542859;52654;0;41592
8;2339;1543570;52654;0;617
8;2340;1544174;52655;0;1987
8;2341;1544842;52656;0;22621
8;2342;1545429;52656;0;56825
8;2343;1546126;52657;0;28054
8;2344;1546740;52658;0;62470
8;2345;1547420;52658;0;44577
8;2346;1548001;52659;0;21851
8;2347;1548689;52659;0;57086
8;2348;1549284;52660;0;17218
8;2349;1549985;52661;0;9503
8;2350;1550561;52661;0;9862
8;2351;1551239;52662;0;21942
8;2352;1551833;52662;0;862
8;2353;1552529;52663;0;34745
8;2354;1553116;52664;0;47906
8;2355;1553773;52664;0;6618
8;2356;1554362;52665;0;50758
8;2357;1555064;52666;0;12249
8;2358;1555661;52666;0;44670
8;2359;1556332;52667;0;11586
8;2360;1556898;52668;0;65192
8;2361;1557581;52668;0;1637
8;2362;1559404;52670;0;57990
8;2363;1560102;52671;0;38712
8;2364;1560721;52671;0;6755
8;2365;1561399;52672;0;48905
8;2366;1561980;52673;0;18426
8;2367;1562685;52673;0;51502
8;2368;1563276;52674;0;47654
8;2369;1563969;52675;0;52673
8;2370;1564535;52675;0;45599
8;2371;1565206;52676;0;27188
8;2372;1565793;52677;0;8430
8;2373;1566480;52677;0;42160
8;2374;1567070;52678;0;32714
8;2375;1567727;52678;0;21564
8;2376;1568319;52679;0;16701
8;2377;1569015;52680;0;35216
8;2378;1569606;52680;0;36077
8;2379;1570276;52681;0;33600
8;2380;1570868;52682;0;20482
8;2381;1571550;52682;0;36819
8;2382;1572157;52683;0;28864
8;2383;1572855;52684;0;1705
8;2384;1573448;52684;0;62600
8;2385;1574122;52685;0;64293
8;2386;1574712;52686;0;32850
8;2387;1575401;52686;0;60301
8;2388;1575991;52687;0;1393
8;2389;1576642;52687;0;65043
8;2390;1577232;52688;0;3987
8;2391;1577920;52689;0;54051
8;2392;1578508;52689;0;41181
8;2393;1579191;52690;0;44501
8;2394;1579773;52691;0;1812
8;2395;1580486;52691;0;4623
8;2396;1581112;52692;0;20305
8;2397;1581797;52693;0;34536
8;2398;1582379;52693;0;17793
8;2399;1583077;52694;0;12625
8;2400;1583685;52695;0;22870
8;2401;1584369;52695;0;11590
8;2402;1584973;52696;0;58608
8;2403;1585628;52696;0;1874
8;2404;1586215;52697;0;35247
8;2405;1586899;52698;0;47565
8;2406;1587485;52698;0;55338
8;2407;1588165;52699;0;7986
8;2408;1588731;52699;0;15565
8;2409;1589416;52700;0;65321
8;2410;1590011;52701;0;31333
8;2411;1590698;52701;0;49628
8;2412;1591277;52702;0;3095
8;2413;1591976;52703;0;51396
8;2414;1592566;52703;0;19989
8;2415;1593270;52704;0;4048
8;2416;1593862;52705;0;39029
8;2417;1594519;52705;0;35940
8;2418;1595108;52706;0;59438
8;2419;1595799;52707;0;56960
8;2420;1596391;52707;0;35461
8;2421;1597061;52708;0;2808
8;2422;1597626;52708;0;24949
8;2423;1598308;52709;0;29978
8;2424;1598892;52710;0;48063
8;2425;1599589;52710;0;33890
8;2426;1600159;52711;0;56818
8;2427;1600844;52712;0;5058
8;2428;1601436;52712;0;33734
8;2429;1602120;52713;0;36012
8;2430;1602709;52713;0;42307
8;2431;1603377;52714;0;42872
8;2432;1603982;52715;0;61431
8;2433;1604665;52715;0;59010
8;2434;1605264;52716;0;53334
8;2435;1605951;52717;0;33293
8;2436;1606532;52717;0;49118
8;2437;1607235;52718;0;64110
8;2438;1607837;52718;0;29840
8;2439;1608547;52719;0;3679
8;2440;1609128;52720;0;59750
8;2441;1609803;52721;0;47031
8;2442;1610387;52721;0;49598
8;2443;1611085;52722;0;2864
8;2444;1611680;52722;0;55245
8;2445;1612348;52723;0;19314
8;2446;1612938;52724;0;2130
8;2447;1613649;52724;0;21839
8;2448;1614254;52725;0;57033
8;2449;1614938;52726;0;50966
8;2450;1615503;52726;0;42006
8;2451;1616184;52727;0;59533
8;2452;1616776;52727;0;52073
8;2453;1617464;52728;0;5013
8;2454;1618736;52730;0;29829
8;2455;1619420;52730;0;61741
8;2456;1620029;52731;0;7207
8;2457;1620703;52731;0;55390
8;2458;1621282;52732;0;32832
8;2459;1621966;52733;0;4988
8;2460;1622554;52733;0;48653
8;2461;1623255;52734;0;40453
8;2462;1623823;52735;0;30614
8;2463;1624497;52735;0;48202
8;2464;1625105;52736;0;32221
8;2465;1625806;52737;0;45710
8;2466;1626395;52737;0;44851
8;2467;1627049;52738;0;18735
8;2468;1627651;52738;0;26980
8;2469;1628358;52739;0;32748
8;2470;1628959;52740;0;5569
8;2471;1629635;52740;0;51609
8;2472;1630243;52741;0;55457
8;2473;1630923;52742;0;51695
8;2474;1631524;52742;0;26451
8;2475;1632211;52743;0;56584
8;2476;1632778;52743;0;57058
8;2477;1633473;52744;0;58467
8;2478;1634059;52745;0;15434
8;2479;1634756;52745;0;9582
8;2480;1635349;52746;0;31307
8;2481;1636007;52747;0;5105
8;2482;1636608;52747;0;55595
8;2483;1637309;52748;0;9145
8;2484;1637903;52749;0;26841
8;2485;1638574;52749;0;56011
8;2486;1639140;52750;0;65452
8;2487;1639822;52751;0;17409
8;2488;1640426;52751;0;49643
8;2489;1641126;52752;0;48704
8;2490;1641719;52752;0;11122
8;2491;1642395;52753;0;51878
8;2492;1642997;52754;0;55268
8;2493;1643681;52754;0;49743
8;2494;1644268;52755;0;24773
8;2495;1644921;52756;0;50399
8;2496;1645510;52756;0;28468
8;2497;1646195;52757;0;10104
8;2498;1646781;52758;0;43492
8;2499;1647453;52758;0;45886
8;2500;1648044;52759;0;22651
8;2501;1648731;52759;0;11968
8;2502;1649331;52760;0;55547
8;2503;1650007;52761;0;55649
8;2504;1650572;52761;0;48185
8;2505;1651247;52762;0;45070
8;2506;1651837;52762;0;8355
8;2507;1652525;52763;0;36603
8;2508;1653115;52764;0;35761
8;2509;1653769;52765;0;48215
8;2510;1654358;52765;0;26804
8;2511;1655043;52766;0;4016
8;2512;1655633;52766;0;7779
8;2513;1656304;52767;0;5201
8;2514;1656882;52768;0;23655
8;2515;1657565;52768;0;36119
8;2516;1658156;52769;0;48667
8;2517;1658838;52770;0;40687
8;2518;1659406;52770;0;14056
8;2519;1660092;52771;0;3605
8;2520;1660692;52771;0;12843
8;2521;1661369;52772;0;3104
8;2522;1661955;52773;0;41293
8;2523;1662634;52773;0;42563
8;2524;1663237;52774;0;48550
8;2525;1663924;52775;0;53635
8;2526;1664527;52775;0;14408
8;2527;1665213;52776;0;15402
8;2528;1665792;52777;0;9486
8;2529;1666474;52777;0;30424
8;2530;1667085;52778;0;33273
8;2531;1667767;52779;0;62443
8;2532;1668333;52779;0;34123
8;2533;1669003;52780;0;63766
8;2534;1669593;52780;0;52021
8;2535;1670278;52781;0;34682
8;2536;1670883;52782;0;51600
8;2537;1671536;52782;0;37780
8;2538;1672130;52783;0;3308
8;2539;1672815;52784;0;52221
8;2540;1673420;52784;0;10527
8;2541;1674111;52785;0;39833
8;2542;1674685;52785;0;38597
8;2543;1675386;52786;0;9414
8;2544;1675974;52787;0;31505
8;2545;1676660;52787;0;56438
8;2546;1677228;52788;0;28007
8;2547;1678052;52789;0;48317
8;2548;1678904;52790;0;836
8;2549;1679589;52790;0;33184
8;2550;1680177;52791;0;32335
8;2551;1680868;52792;0;25352
8;2552;1681452;52792;0;49068
8;2553;1682128;52793;0;7104
8;2554;1682735;52794;0;19033
8;2555;1683423;52794;0;49050
8;2556;1684005;52795;0;50593
8;2557;1684674;52795;0;24126
8;2558;1685263;52796;0;3735
8;2559;1685947;52797;0;40922
8;2560;1686552;52797;0;42107
8;2561;1687217;52798;0;27392
8;2562;1687813;52798;0;10375
8;2563;1688511;52799;0;23189
8;2564;1689112;52800;0;1561
8;2565;1689788;52801;0;40964
8;2566;1690382;52801;0;41190
8;2567;1691091;52802;0;47038
8;2568;1691681;52802;0;31381
8;2569;1692364;52803;0;60124
8;2570;1692955;52804;0;49440
8;2571;1693634;52804;0;17054
8;2572;1694234;52805;0;1490
8;2573;1694906;52806;0;33587
8;2574;1695499;52806;0;34382
8;2575;1696167;52807;0;50364
8;2576;1696774;52807;0;55132
8;2577;1697448;52808;0;475
8;2578;1698043;52809;0;30558
8;2579;1698729;52809;0;38975
8;2580;1699297;52810;0;5968
8;2581;1699980;52811;0;62390
8;2582;1700566;52811;0;10740
8;2583;1701252;52812;0;20682
8;2584;1701831;52813;0;62488
8;2585;1702501;52813;0;26130
8;2586;1703092;52814;0;37364
8;2587;1703790;52815;0;34895
8;2588;1704403;52815;0;52892
8;2589;1705069;52816;0;15170
8;2590;1705671;52816;0;53009
8;2591;1706348;52817;0;41638
8;2592;1706938;52818;0;16826
8;2593;1707606;52818;0;48360
8;2594;1708185;52819;0;5341
8;2595;1708880;52820;0;48994
8;2596;1709469;52820;0;23672
8;2597;1710166;52821;0;8860
8;2598;1710737;52822;0;47187
8;2599;1711409;52822;0;11918
8;2600;1712027;52823;0;35776
8;2601;1712704;52823;0;31456
8;2602;1713305;52824;0;34585
8;2603;1713958;52825;0;9187
8;2604;1714549;52825;0;61200
8;2605;1715232;52826;0;12731
