flag; num; time_ms; bmp_temp; bmp_press; fhotores; status; crc
32;12164;920822;3395;99456;78;18434;45028
32;12165;920932;3395;99456;79;18434;21340
32;12166;920956;3395;99456;78;18434;57401
32;12167;921054;3395;99456;79;18434;730
32;12168;921069;3395;99456;79;18434;44379
32;12169;921279;3395;99456;78;18434;42980
32;12170;921290;3395;99456;78;18434;47594
32;12171;921390;3395;99456;78;18434;18438
32;12172;921401;3395;99456;79;18434;57564
32;12173;921500;3395;99456;78;18434;29241
32;12174;921511;3395;99456;79;18434;53552
32;12175;921611;3395;99455;78;18434;36982
32;12176;921622;3395;99456;79;18434;33733
32;12177;921732;3395;99456;78;18434;14878
32;12178;921868;3395;99456;78;18434;11045
32;12179;921967;3395;99456;78;18434;47314
32;12180;921993;3395;99456;79;18434;19600
32;12181;922091;3395;99456;79;18434;41990
32;12182;922102;3395;99456;78;18434;37287
32;12183;922201;3395;99456;78;18434;43002
32;12184;922212;3395;99456;79;18434;40643
32;12185;922310;3395;99456;79;18434;2708
32;12186;922321;3395;99456;79;18434;21544
32;12187;922544;3395;99456;78;18434;714
32;12188;922571;3395;99456;79;18434;2734
32;12189;922669;3395;99456;79;18434;33515
32;12190;922680;3395;99456;79;18434;10901
32;12191;922779;3395;99456;78;18434;45847
32;12192;922790;3395;99456;78;18434;39300
32;12193;922889;3395;99456;78;18434;9503
32;12194;922900;3395;99456;78;18434;26122
32;12195;922999;3395;99456;79;18434;33609
32;12196;923131;3395;99456;78;18434;56530
32;12197;923232;3395;99456;78;18434;19474
32;12198;923243;3395;99456;78;18434;49815
32;12199;923351;3395;99456;78;18434;28731
32;12200;923377;3395;99456;78;18434;40841
32;12201;923476;3395;99456;78;18434;16059
32;12202;923487;3395;99456;78;18434;45118
32;12203;923586;3396;99456;79;18434;36466
32;12204;923611;3396;99456;78;18434;50852
32;12205;923821;3396;99457;78;18434;37857
32;12206;923832;3396;99457;78;18434;15263
32;12207;923930;3396;99457;78;18434;60075
32;12208;923945;3396;99457;78;18434;26144
32;12209;924043;3396;99456;78;18434;46500
32;12210;924054;3396;99456;78;18434;63153
32;12211;924162;3396;99456;78;18434;64796
32;12212;924187;3396;99456;78;18434;50046
32;12213;924287;3396;99457;78;18434;26460
32;12214;924417;3396;99457;78;18434;23289
32;12215;924515;3396;99457;78;18434;45679
32;12216;924526;3396;99457;78;18434;42714
32;12217;924624;3396;99457;78;18434;58036
32;12218;924651;3396;99457;78;18434;14089
32;12219;924749;3397;99458;78;18434;13251
32;12220;924760;3397;99458;78;18434;7023
32;12221;924860;3397;99458;79;18434;55636
32;12222;924871;3397;99457;78;18434;39319
32;12223;925090;3397;99457;78;18434;17508
32;12224;925105;3397;99457;78;18434;40732
32;12225;925204;3397;99456;79;18434;34191
32;12226;925215;3397;99456;78;18434;32190
32;12227;925314;3397;99456;78;18434;10684
32;12228;925329;3397;99456;78;18434;2679
32;12229;925429;3397;99456;78;18434;59782
32;12230;925440;3397;99456;78;18434;58773
32;12231;925539;3397;99456;78;18434;30306
32;12232;925670;3397;99456;78;18434;57026
32;12233;925778;3397;99456;78;18434;32139
32;12234;925802;3397;99456;79;18434;21281
32;12235;925901;3397;99456;78;18434;14086
32;12236;925915;3397;99456;78;18434;37385
32;12237;926014;3397;99457;78;18434;24407
32;12238;926042;3397;99457;78;18434;64719
32;12239;926141;3397;99457;79;18434;45911
32;12240;926152;3397;99457;78;18434;27056
32;12241;926362;3397;99456;78;18434;21096
32;12242;926373;3397;99456;78;18434;31344
32;12243;926471;3397;99456;78;18434;43844
32;12244;926482;3397;99456;78;18434;33768
32;12245;926591;3397;99456;78;18434;61459
32;12246;926616;3397;99456;78;18434;35158
32;12247;926715;3397;99456;78;18434;6817
32;12248;926726;3397;99456;78;18434;58341
32;12249;926828;3398;99456;78;18434;20951
32;12250;926957;3398;99455;78;18434;458
32;12251;927057;3398;99455;78;18434;62981
32;12252;927068;3398;99455;78;18434;62261
32;12253;927166;3398;99455;78;18434;19677
32;12254;927181;3398;99455;78;18434;22964
32;12255;927280;3398;99454;78;18434;13232
32;12256;927291;3398;99454;78;18434;18812
32;12257;927399;3398;99454;77;18434;64963
32;12258;927423;3398;99454;77;18434;14354
32;12259;927634;3398;99453;77;18434;60736
32;12260;927645;3398;99453;78;18434;34158
32;12261;927746;3398;99454;78;18434;11913
32;12262;927757;3398;99454;78;18434;23977
32;12263;927857;3398;99454;78;18434;37828
32;12264;927868;3398;99454;78;18434;34673
32;12265;927968;3398;99453;77;18434;64443
32;12266;927979;3398;99453;78;18434;61154
32;12267;928077;3398;99453;78;18434;49779
32;12268;928219;3398;99453;78;18434;12290
32;12269;928318;3398;99453;78;18434;12361
32;12270;928329;3398;99453;78;18434;55429
32;12271;928429;3398;99452;77;18434;45061
32;12272;928440;3398;99452;78;18434;12794
32;12273;928541;3398;99452;78;18434;37064
32;12274;928552;3398;99452;78;18434;42361
32;12275;928652;3398;99453;78;18434;32154
32;12276;928663;3398;99453;78;18434;46394
32;12277;928873;3399;99454;78;18434;47059
32;12278;928884;3399;99454;78;18434;62662
32;12279;928996;3399;99454;78;18434;52587
32;12280;929020;3399;99454;78;18434;39405
32;12281;929118;3399;99454;78;18434;18649
32;12282;929129;3399;99454;78;18434;35754
32;12283;929228;3399;99454;78;18434;28667
32;12284;929239;3399;99454;79;18434;53743
32;12285;929339;3399;99454;78;18434;14106
32;12286;929468;3399;99454;78;18434;63535
32;12287;929568;3399;99454;78;18434;37423
32;12288;929579;3399;99454;78;18434;32226
32;12289;929680;3399;99454;78;18434;48968
32;12290;929691;3399;99454;78;18434;12749
32;12291;929799;3399;99454;78;18434;51528
32;12292;929824;3399;99455;78;18434;3021
32;12293;929922;3399;99455;78;18434;40858
32;12294;929933;3399;99455;79;18434;39438
32;12295;930144;3399;99454;78;18434;51855
32;12296;930155;3399;99454;80;18434;27808
32;12297;930256;3399;99454;78;18434;6135
32;12298;930267;3399;99454;78;18434;39282
32;12299;930375;3399;99454;79;18434;3840
32;12300;930386;3399;99454;79;18434;10156
32;12301;930485;3399;99454;79;18434;7808
32;12302;930496;3399;99454;78;18434;30266
32;12303;930604;3399;99454;79;18434;6665
32;12304;930741;3399;99454;78;18434;14126
32;12305;930840;3400;99454;79;18434;53785
32;12306;930851;3400;99454;79;18434;1956
32;12307;930949;3400;99454;78;18434;6370
32;12308;930960;3400;99454;79;18434;18170
32;12309;931061;3400;99454;78;18434;43230
32;12310;931075;3400;99454;78;18434;10606
32;12311;931174;3400;99455;78;18434;63021
32;12312;931188;3400;99455;78;18434;48898
32;12313;931409;3400;99455;78;18434;50056
32;12314;931433;3400;99455;78;18434;39830
32;12315;931531;3400;99455;78;18434;4033
32;12316;931542;3400;99454;78;18434;35797
32;12317;931640;3400;99454;78;18434;26512
32;12318;931651;3400;99454;79;18434;61222
32;12319;931753;3400;99454;78;18434;52497
32;12320;931768;3400;99454;78;18434;27779
32;12321;931867;3400;99454;79;18434;13395
32;12322;932000;3400;99454;78;18434;49188
32;12323;932521;3400;99455;78;18434;13599
32;12324;932721;3400;99454;79;18434;30937
32;12325;932820;3400;99454;78;18434;59964
32;12326;932831;3400;99454;79;18434;4621
32;12327;932930;3400;99454;79;18434;35847
32;12328;932941;3400;99454;78;18434;6340
32;12329;933154;3400;99454;79;18434;44586
32;12330;933165;3400;99454;79;18434;56586
32;12331;933264;3401;99454;78;18434;3382
32;12332;933298;3401;99454;79;18434;30736
32;12333;933397;3401;99454;79;18434;42278
32;12334;933423;3401;99454;79;18434;3066
32;12335;933521;3401;99454;78;18434;14624
32;12336;933532;3401;99455;79;18434;16376
32;12337;933634;3401;99455;79;18434;41786
32;12338;933763;3401;99455;79;18434;26472
32;12339;933863;3401;99455;78;18434;61997
32;12340;933874;3401;99455;79;18434;44085
32;12341;933973;3401;99455;78;18434;26700
32;12342;933984;3401;99455;79;18434;11081
32;12343;934092;3401;99455;79;18434;24338
32;12344;934115;3401;99456;78;18434;49745
32;12345;934215;3401;99455;78;18434;35917
32;12346;934230;3401;99455;80;18434;24683
32;12347;934439;3401;99456;78;18434;8638
32;12348;934450;3401;99456;79;18434;32678
32;12349;934552;3401;99455;78;18434;57953
32;12350;934563;3401;99455;78;18434;14300
32;12351;934661;3401;99455;79;18434;28153
32;12352;934672;3401;99455;78;18434;52050
32;12353;934771;3401;99455;79;18434;11793
32;12354;934785;3401;99454;78;18434;9728
32;12355;934894;3401;99455;78;18434;58602
32;12356;935029;3401;99455;78;18434;45372
32;12357;935127;3401;99455;78;18434;9579
32;12358;935138;3401;99455;78;18434;4314
32;12359;935239;3401;99455;78;18434;45544
32;12360;935264;3402;99455;77;18434;3880
32;12361;935364;3402;99455;77;18434;36888
32;12362;935379;3402;99455;77;18434;52900
32;12363;935478;3402;99455;76;18434;47195
32;12364;935489;3402;99455;76;18434;53317
32;12365;935708;3402;99456;72;18434;58203
32;12366;935732;3402;99456;70;18434;57320
32;12367;935831;3402;99456;69;18434;43778
32;12368;935842;3402;99456;69;18434;11502
32;12369;935940;3402;99456;71;18434;26918
32;12370;935968;3402;99456;72;18434;13807
32;12371;936068;3402;99456;73;18434;56427
32;12372;936079;3402;99456;73;18434;53820
32;12373;936177;3402;99456;73;18434;60051
32;12374;936307;3402;99455;66;18434;27729
32;12375;936408;3402;99455;25;18434;808
32;12376;936419;3402;99455;22;18434;37676
32;12377;936527;3402;99455;17;18434;31231
32;12378;936551;3402;99455;17;18434;59158
32;12379;936651;3402;99455;17;18434;37709
32;12380;936665;3402;99455;17;18434;52199
32;12381;936764;3402;99455;58;18434;26683
32;12382;936775;3402;99455;62;18434;23752
32;12383;936986;3402;99454;66;18434;62615
32;12384;936997;3402;99455;65;18434;62665
32;12385;937096;3402;99455;46;18434;30415
32;12386;937107;3402;99455;45;18434;42337
32;12387;937208;3402;99455;38;18434;50146
32;12388;937219;3402;99455;40;18434;3445
32;12389;937327;3402;99455;64;18434;55806
32;12390;937353;3402;99455;67;18434;16390
32;12391;937451;3402;99455;71;18434;25185
32;12392;937582;3403;99455;73;18434;51323
32;12393;937681;3403;99455;74;18434;27816
32;12394;937692;3403;99455;75;18434;40958
32;12395;937794;3403;99455;75;18434;828
32;12396;937805;3403;99455;75;18434;61646
32;12397;937903;3403;99455;75;18434;20262
32;12398;937914;3403;99455;75;18434;59224
32;12399;938013;3403;99455;76;18434;29440
32;12400;938040;3403;99455;76;18434;12827
32;12401;938259;3403;99455;77;18434;21231
32;12402;938270;3403;99455;76;18434;41401
32;12403;938370;3403;99455;77;18434;63598
32;12404;938381;3403;99455;77;18434;2972
32;12405;938479;3403;99454;77;18434;42201
32;12406;938490;3403;99454;76;18434;31251
32;12407;938589;3403;99454;77;18434;53649
32;12408;938614;3403;99454;76;18434;9528
32;12409;938712;3403;99454;78;18434;19145
32;12410;938843;3403;99454;76;18434;53330
32;12411;938952;3403;99453;76;18434;44073
32;12412;938977;3403;99453;76;18434;51571
32;12413;939076;3403;99453;76;18434;59178
32;12414;939087;3403;99453;76;18434;27055
32;12415;939185;3403;99454;76;18434;52747
32;12416;939196;3403;99454;76;18434;15353
32;12417;939294;3403;99454;76;18434;60109
32;12418;939305;3403;99454;76;18434;10686
32;12419;939515;3403;99454;76;18434;52590
32;12420;939544;3403;99454;77;18434;28749
32;12421;939642;3403;99454;76;18434;61039
32;12422;939653;3403;99454;76;18434;47798
32;12423;939762;3403;99454;77;18434;25767
32;12424;939787;3403;99454;77;18434;61229
32;12425;939885;3404;99454;76;18434;36944
32;12426;939896;3404;99454;77;18434;20122
32;12427;939995;3404;99454;77;18434;41388
32;12428;940126;3404;99454;76;18434;44911
32;12429;940226;3404;99454;76;18434;32780
32;12430;940241;3404;99454;76;18434;8981
32;12431;940340;3404;99455;76;18434;61003
32;12432;940366;3404;99455;76;18434;55669
32;12433;940464;3404;99454;77;18434;34755
32;12434;940475;3404;99455;76;18434;14369
32;12435;940584;3404;99455;76;18434;17290
32;12436;940609;3404;99455;76;18434;3439
32;12437;940822;3404;99455;77;18434;3026
32;12438;940833;3404;99455;76;18434;48661
32;12439;940932;3404;99455;78;18434;46892
32;12440;940943;3404;99455;77;18434;13090
32;12441;941043;3404;99455;77;18434;64847
32;12442;941054;3404;99455;77;18434;30893
32;12443;941153;3404;99455;77;18434;4197
32;12444;941167;3404;99455;77;18434;39158
32;12445;941268;3404;99455;77;18434;23132
32;12446;941406;3404;99456;77;18434;10730
32;12447;941505;3404;99456;77;18434;35626
32;12448;941516;3404;99456;78;18434;24925
32;12449;941616;3404;99456;77;18434;44087
32;12450;941627;3404;99456;77;18434;8882
32;12451;941727;3404;99456;77;18434;48514
32;12452;941738;3404;99456;78;18434;37693
32;12453;941837;3404;99456;77;18434;24337
32;12454;941862;3404;99456;77;18434;19547
32;12455;942072;3404;99456;77;18434;48709
32;12456;942083;3404;99456;77;18434;31968
32;12457;942193;3404;99456;77;18434;21121
32;12458;942216;3404;99456;77;18434;3391
32;12459;942315;3404;99456;77;18434;40648
32;12460;942326;3404;99456;77;18434;23823
32;12461;942426;3404;99456;77;18434;27703
32;12462;942453;3404;99455;77;18434;5783
32;12463;942551;3404;99456;77;18434;5775
32;12464;942680;3404;99456;77;18434;20265
32;12465;942779;3404;99456;77;18434;35744
32;12466;942790;3404;99456;77;18434;32453
32;12467;942888;3404;99455;77;18434;1743
32;12468;942899;3404;99455;77;18434;52847
32;12469;943009;3405;99455;77;18434;28229
32;12470;943035;3405;99455;77;18434;23894
32;12471;943135;3405;99455;77;18434;2158
32;12472;943146;3405;99455;77;18434;44168
32;12473;943358;3405;99455;77;18434;17215
32;12474;943369;3405;99455;77;18434;47598
32;12475;943468;3405;99455;75;18434;1767
32;12476;943479;3405;99455;75;18434;52807
32;12477;943577;3405;99455;74;18434;14954
32;12478;943588;3405;99455;74;18434;58544
32;12479;943688;3405;99455;74;18434;24398
32;12480;943699;3405;99455;73;18434;62593
32;12481;943809;3405;99454;73;18434;31805
32;12482;943946;3405;99454;70;18434;13387
32;12483;944045;3405;99454;63;18434;48229
32;12484;944056;3405;99454;62;18434;57981
32;12485;944154;3405;99454;47;18434;55915
32;12486;944165;3405;99454;46;18434;33991
32;12487;944266;3405;99454;51;18434;24350
32;12488;944277;3405;99454;53;18434;23559
32;12489;944376;3405;99454;64;18434;53708
32;12490;944387;3405;99454;65;18434;19303
32;12491;944608;3405;99455;75;18434;41110
32;12492;944632;3405;99455;75;18434;58773
32;12493;944732;3405;99455;76;18434;58413
32;12494;944743;3405;99455;76;18434;12688
32;12495;944844;3405;99455;77;18434;17273
32;12496;944855;3405;99455;77;18434;47446
32;12497;944953;3406;99456;77;18434;28819
32;12498;944964;3406;99456;77;18434;34294
32;12499;945063;3406;99456;77;18434;16767
32;12500;945192;3406;99456;78;18434;46119
32;12501;945293;3406;99455;76;18434;10577
32;12502;945304;3406;99455;76;18434;33071
32;12503;945412;3406;99455;76;18434;60207
32;12504;945436;3406;99455;76;18434;49065
32;12505;945536;3406;99455;76;18434;37066
32;12506;945547;3406;99455;76;18434;7759
32;12507;945646;3406;99455;76;18434;34527
32;12508;945657;3406;99455;76;18434;22705
32;12509;945866;3406;99454;77;18434;55500
32;12510;945877;3406;99454;77;18434;27931
32;12511;945978;3406;99455;77;18434;48620
32;12512;945992;3406;99455;77;18434;10157
32;12513;946091;3406;99455;78;18434;30968
32;12514;946102;3406;99455;77;18434;41009
32;12515;946211;3406;99454;78;18434;5297
32;12516;946235;3406;99454;77;18434;51822
32;12517;946334;3406;99455;77;18434;27116
32;12518;946466;3406;99455;77;18434;56906
32;12519;946565;3406;99455;77;18434;52441
32;12520;946590;3406;99455;78;18434;36384
32;12521;946689;3406;99455;78;18434;58181
32;12522;946715;3406;99455;78;18434;53334
32;12523;946814;3406;99455;78;18434;18630
32;12524;946825;3406;99455;77;18434;60538
32;12525;946924;3406;99455;78;18434;61238
32;12526;946935;3406;99455;77;18434;15512
32;12527;947155;3407;99455;78;18434;17708
32;12528;947181;3407;99455;78;18434;41992
32;12529;947290;3407;99456;77;18434;46583
32;12530;947315;3407;99456;77;18434;20607
32;12531;947414;3407;99456;78;18434;12274
32;12532;947440;3407;99456;78;18434;53701
32;12533;947539;3407;99456;78;18434;31632
32;12534;947550;3407;99456;78;18434;65138
32;12535;947648;3407;99457;78;18434;24576
32;12536;947786;3407;99457;78;18434;40040
32;12537;947894;3407;99456;78;18434;17064
32;12538;947918;3407;99456;77;18434;43733
32;12539;948017;3407;99457;77;18434;48341
32;12540;948028;3407;99457;78;18434;8761
32;12541;948126;3407;99457;78;18434;46702
32;12542;948153;3407;99457;78;18434;46058
32;12543;948252;3407;99457;77;18434;3381
32;12544;948263;3407;99457;77;18434;1636
32;12545;948473;3407;99456;78;18434;10357
32;12546;948484;3407;99456;78;18434;53005
32;12547;948584;3407;99456;78;18434;51095
32;12548;948595;3407;99456;78;18434;3895
32;12549;948703;3407;99456;77;18434;57520
32;12550;948727;3407;99456;78;18434;58757
32;12551;948825;3407;99456;78;18434;43193
32;12552;948850;3407;99456;78;18434;10916
32;12553;948951;3407;99456;78;18434;52981
32;12554;949085;3407;99456;78;18434;10508
32;12555;949184;3407;99456;78;18434;32014
32;12556;949195;3407;99456;78;18434;29529
32;12557;949294;3407;99456;78;18434;30399
32;12558;949305;3407;99456;77;18434;46047
32;12559;949404;3407;99455;78;18434;22557
32;12560;949415;3407;99455;78;18434;16381
32;12561;949525;3407;99455;77;18434;46050
32;12562;949549;3407;99455;78;18434;28704
32;12563;949761;3407;99455;77;18434;1916
32;12564;949772;3407;99455;77;18434;588
32;12565;949871;3407;99454;78;18434;19892
32;12566;949882;3407;99454;78;18434;58826
32;12567;949982;3407;99453;78;18434;45711
32;12568;949993;3407;99453;78;18434;57515
32;12569;950093;3407;99454;78;18434;62093
32;12570;950104;3407;99454;77;18434;49455
32;12571;950203;3407;99453;79;18434;8379
32;12572;950345;3407;99453;78;18434;64085
32;12573;950443;3407;99453;77;18434;56929
32;12574;950454;3407;99453;78;18434;1704
32;12575;950553;3408;99453;77;18434;58312
32;12576;950564;3408;99453;78;18434;21127
32;12577;950663;3408;99453;78;18434;48561
32;12578;950677;3408;99453;78;18434;26057
32;12579;950778;3408;99453;78;18434;57584
32;12580;950789;3408;99453;78;18434;64350
32;12581;951000;3408;99454;78;18434;19606
32;12582;951015;3408;99454;79;18434;4666
32;12583;951124;3408;99454;78;18434;2092
32;12584;951147;3408;99454;78;18434;45411
32;12585;951246;3408;99454;78;18434;21810
32;12586;951273;3408;99454;78;18434;20662
32;12587;951371;3408;99454;78;18434;3817
32;12588;951382;3408;99454;78;18434;52526
32;12589;951481;3408;99454;78;18434;8041
32;12590;951610;3408;99454;78;18434;26778
32;12591;951710;3408;99454;78;18434;63402
32;12592;951725;3408;99454;78;18434;31521
32;12593;951824;3408;99454;78;18434;32073
32;12594;951835;3408;99454;78;18434;62412
32;12595;951945;3408;99454;77;18434;42879
32;12596;951969;3408;99454;78;18434;8856
32;12597;952067;3408;99454;78;18434;62380
32;12598;952078;3408;99454;78;18434;30286
32;12599;952291;3408;99454;78;18434;21195
32;12600;952302;3408;99454;78;18434;18046
32;12601;952400;3408;99455;78;18434;33937
32;12602;952411;3408;99455;77;18434;37320
32;12603;952515;3408;99455;78;18434;55506
32;12604;952526;3408;99455;77;18434;17982
32;12605;952624;3408;99456;77;18434;63683
32;12606;952635;3408;99456;77;18434;30278
32;12607;952743;3408;99456;78;18434;49913
32;12608;952878;3408;99456;78;18434;23044
32;12609;952976;3408;99456;78;18434;7786
32;12610;952987;3408;99456;78;18434;37103
32;12611;953087;3408;99456;77;18434;59586
32;12612;953098;3408;99456;77;18434;25603
32;12613;953199;3408;99456;78;18434;26447
32;12614;953210;3408;99456;77;18434;21741
32;12615;953308;3408;99456;78;18434;42691
32;12616;953323;3408;99456;77;18434;28475
32;12617;953542;3408;99456;77;18434;64887
32;12618;953566;3408;99456;78;18434;41850
32;12619;953666;3409;99457;79;18434;38744
32;12620;953677;3409;99456;78;18434;21965
32;12621;953775;3409;99456;78;18434;59941
32;12622;953786;3409;99456;78;18434;16987
32;12623;953887;3409;99457;77;18434;46496
32;12624;953898;3409;99457;78;18434;43408
32;12625;953996;3409;99457;78;18434;49250
32;12626;954126;3409;99457;78;18434;52464
32;12627;954225;3409;99457;78;18434;36670
32;12628;954252;3409;99457;78;18434;44535
32;12629;954360;3409;99457;79;18434;65093
32;12630;954384;3409;99457;78;18434;48447
32;12631;954483;3409;99457;78;18434;11976
32;12632;954494;3409;99457;78;18434;14973
32;12633;954594;3409;99457;78;18434;5406
32;12634;954605;3409;99457;77;18434;64994
32;12635;954818;3409;99457;77;18434;5639
32;12636;954833;3409;99457;77;18434;13772
32;12637;954933;3409;99457;78;18434;54586
32;12638;954944;3409;99457;78;18434;52020
32;12639;955043;3409;99457;78;18434;4029
32;12640;955058;3409;99457;78;18434;44591
32;12641;955166;3409;99457;77;18434;1227
32;12642;955190;3409;99457;78;18434;510
32;12643;955288;3409;99457;78;18434;33639
32;12644;955427;3409;99457;78;18434;19326
32;12645;955525;3409;99457;77;18434;47440
32;12646;955536;3409;99457;77;18434;4398
32;12647;955635;3409;99457;78;18434;6405
32;12648;955646;3409;99457;78;18434;3504
32;12649;955744;3409;99457;78;18434;37234
32;12650;955755;3409;99457;78;18434;8183
32;12651;955855;3409;99457;78;18434;32967
32;12652;955883;3409;99457;78;18434;34866
32;12653;956104;3409;99457;78;18434;65503
32;12654;956115;3409;99457;78;18434;47021
32;12655;956213;3409;99457;78;18434;45187
32;12656;956224;3409;99457;79;18434;27236
32;12657;956323;3409;99458;78;18434;4140
32;12658;956334;3409;99458;78;18434;38350
32;12659;956433;3409;99457;78;18434;41958
32;12660;956444;3409;99457;78;18434;42710
32;12661;956544;3409;99457;78;18434;35253
32;12662;956673;3410;99458;78;18434;28990
32;12663;956785;3410;99457;78;18434;25064
32;12664;956808;3410;99457;78;18434;44801
32;12665;956909;3410;99457;78;18434;14225
32;12666;956920;3410;99457;78;18434;40943
32;12667;957018;3410;99457;78;18434;50205
32;12668;957029;3410;99457;78;18434;27863
32;12669;957130;3410;99457;78;18434;38191
32;12670;957141;3410;99457;78;18434;8440
32;12671;957350;3410;99457;78;18434;12443
32;12672;957361;3410;99457;78;18434;7735
32;12673;957461;3410;99457;77;18434;53459
32;12674;957472;3410;99457;78;18434;32446
32;12675;957581;3410;99457;78;18434;29060
32;12676;957604;3410;99457;78;18434;5342
32;12677;957717;3410;99457;79;18434;63498
32;12678;957728;3410;99457;78;18434;47887
32;12679;957826;3410;99457;79;18434;23020
32;12680;957955;3410;99457;78;18434;46584
32;12681;958053;3410;99457;78;18434;41163
32;12682;958064;3410;99457;78;18434;2229
32;12683;958163;3410;99456;78;18434;41040
32;12684;958189;3410;99456;78;18434;29691
32;12685;958289;3410;99456;78;18434;33844
32;12686;958300;3410;99456;78;18434;470
32;12687;958408;3410;99456;78;18434;50654
32;12688;958433;3410;99456;78;18434;37387
32;12689;958647;3410;99455;78;18434;45761
32;12690;958658;3410;99455;78;18434;44239
32;12691;958756;3410;99456;79;18434;18714
32;12692;958767;3410;99456;78;18434;12793
32;12693;958866;3410;99456;79;18434;36480
32;12694;958893;3410;99456;78;18434;53292
32;12695;958992;3410;99456;79;18434;41200
32;12696;959003;3410;99456;79;18434;48930
32;12697;959101;3410;99456;78;18434;56485
32;12698;959239;3410;99456;78;18434;7333
32;12699;959339;3410;99456;78;18434;5183
32;12700;959350;3410;99456;78;18434;55288
32;12701;959450;3410;99456;79;18434;54551
32;12702;959475;3410;99456;77;18434;56823
32;12703;959574;3410;99456;78;18434;26738
32;12704;959588;3410;99456;78;18434;55692
32;12705;959687;3410;99456;78;18434;14010
32;12706;959698;3410;99456;78;18434;40644
32;12707;959907;3410;99456;78;18434;30821
32;12708;959918;3410;99456;78;18434;32085
32;12709;960026;3410;99456;78;18434;60215
32;12710;960051;3410;99455;78;18434;39664
32;12711;960150;3410;99455;78;18434;32417
32;12712;960161;3410;99455;78;18434;11397
32;12713;960260;3410;99455;78;18434;36279
32;12714;960287;3410;99455;78;18434;50629
32;12715;960386;3411;99455;78;18434;65154
32;12716;960517;3411;99455;78;18434;28727
32;12717;960615;3411;99455;78;18434;39073
32;12718;960626;3411;99455;78;18434;12511
32;12719;960727;3411;99454;78;18434;37725
32;12720;960738;3411;99454;78;18434;5297
32;12721;960846;3411;99454;78;18434;9609
32;12722;960870;3411;99454;79;18434;52692
32;12723;960969;3411;99453;79;18434;64601
32;12724;960980;3411;99453;79;18434;16286
32;12725;961192;3411;99453;78;18434;18658
32;12726;961207;3411;99453;78;18434;64821
32;12727;961308;3411;99453;78;18434;48139
32;12728;961319;3411;99453;79;18434;36437
32;12729;961417;3411;99453;78;18434;31352
32;12730;961428;3411;99453;78;18434;14701
32;12731;961527;3411;99453;78;18434;43674
32;12732;961538;3411;99453;78;18434;43312
32;12733;961646;3411;99454;78;18434;27103
32;12734;961783;3411;99453;79;18434;16080
32;12735;961894;3411;99454;79;18434;61706
32;12736;961905;3411;99454;79;18434;55255
32;12737;962004;3411;99454;79;18434;13190
32;12738;962030;3411;99454;78;18434;60398
32;12739;962129;3411;99453;78;18434;54065
32;12740;962140;3411;99453;80;18434;28668
32;12741;962239;3411;99453;78;18434;4744
32;12742;962250;3411;99453;79;18434;31282
32;12743;962469;3412;99454;79;18434;28391
32;12744;962496;3412;99454;79;18434;10057
32;12745;962595;3412;99454;79;18434;13350
32;12746;962606;3412;99454;78;18434;51056
32;12747;962705;3412;99454;79;18434;36555
32;12748;962716;3412;99454;78;18434;64847
32;12749;962814;3412;99454;79;18434;25453
32;12750;962829;3412;99453;80;18434;25381
32;12751;962929;3412;99453;80;18434;44360
32;12752;963061;3412;99454;79;18434;23231
32;12753;963160;3412;99454;79;18434;39456
32;12754;963186;3412;99454;79;18434;61963
32;12755;963294;3412;99454;79;18434;34384
32;12756;963318;3412;99454;79;18434;39019
32;12757;963417;3412;99454;79;18434;9456
32;12758;963428;3412;99454;79;18434;64042
32;12759;963526;3412;99454;79;18434;28285
32;12760;963541;3412;99454;79;18434;23603
32;12761;963752;3412;99454;79;18434;9015
32;12762;963778;3412;99454;79;18434;24739
32;12763;963876;3412;99455;79;18434;8286
32;12764;963887;3412;99455;79;18434;11785
32;12765;963988;3412;99454;79;18434;43888
32;12766;963999;3412;99454;79;18434;9717
32;12767;964107;3412;99455;79;18434;27019
32;12768;964131;3412;99455;79;18434;811
32;12769;964231;3412;99454;79;18434;56264
32;12770;964362;3412;99454;79;18434;19511
32;12771;964461;3412;99454;79;18434;8805
32;12772;964472;3412;99454;79;18434;2761
32;12773;964572;3412;99454;80;18434;23216
32;12774;964583;3413;99454;80;18434;57416
32;12775;964685;3413;99455;79;18434;54972
32;12776;964696;3413;99455;79;18434;61333
32;12777;964796;3413;99455;79;18434;23322
32;12778;964807;3413;99455;79;18434;42264
32;12779;965026;3413;99455;79;18434;30955
32;12780;965037;3413;99455;79;18434;35609
32;12781;965136;3413;99455;79;18434;36209
32;12782;965147;3413;99455;79;18434;1012
32;12783;965245;3413;99455;79;18434;5831
32;12784;965256;3413;99455;80;18434;8867
32;12785;965358;3413;99456;79;18434;27798
32;12786;965369;3413;99456;79;18434;12842
32;12787;965469;3413;99456;79;18434;59513
32;12788;965599;3413;99456;79;18434;8538
32;12789;965709;3413;99456;79;18434;9277
32;12790;965733;3413;99456;79;18434;47828
32;12791;965831;3413;99456;79;18434;11907
32;12792;965842;3413;99456;79;18434;6058
32;12793;965943;3413;99456;79;18434;40231
32;12794;965954;3413;99456;79;18434;33577
32;12795;966054;3413;99456;79;18434;14246
32;12796;966065;3413;99456;79;18434;59848
32;12797;966276;3413;99456;79;18434;21429
32;12798;966287;3413;99456;79;18434;56624
